,time,application,angry,disgust,fear,happy,sad,surprise
971,2022_11_19_16_01_53,Code,0.12,0.0,0.05,0.33,0.47,0.02
972,2022_11_19_16_01_53,Code,0.15,0.0,0.36,0.04,0.04,0.41
973,2022_11_19_16_01_53,Code,0.01,0.0,0.37,0.0,0.08,0.54
974,2022_11_19_16_01_56,Code,0.03,0.0,0.18,0.0,0.77,0.01
975,2022_11_19_16_01_56,Code,0.03,0.0,0.66,0.0,0.28,0.01
976,2022_11_19_16_01_56,Code,0.07,0.0,0.61,0.0,0.24,0.07
977,2022_11_19_16_01_56,Code,0.21,0.0,0.6,0.0,0.15,0.05
978,2022_11_19_16_01_57,Code,0.07,0.0,0.27,0.0,0.34,0.31
979,2022_11_19_16_01_57,Code,0.03,0.0,0.01,0.95,0.01,0.0
980,2022_11_19_16_01_58,Code,0.25,0.0,0.16,0.13,0.45,0.01
981,2022_11_19_16_02_01,Code,0.13,0.0,0.03,0.05,0.79,0.0
982,2022_11_19_16_02_02,Code,0.08,0.0,0.04,0.0,0.88,0.0
983,2022_11_19_16_02_02,Code,0.0,0.0,0.17,0.0,0.67,0.17
984,2022_11_19_16_02_02,Code,0.0,0.0,0.17,0.0,0.83,0.0
985,2022_11_19_16_02_03,Code,0.08,0.0,0.18,0.2,0.48,0.07
986,2022_11_19_16_02_05,Code,0.37,0.0,0.05,0.24,0.33,0.01
987,2022_11_19_16_02_07,Code,0.03,0.0,0.09,0.0,0.88,0.0
988,2022_11_19_16_02_07,Code,0.01,0.0,0.09,0.0,0.9,0.0
989,2022_11_19_16_02_08,Code,0.01,0.0,0.08,0.0,0.91,0.0
990,2022_11_19_16_02_08,Code,0.01,0.0,0.05,0.0,0.94,0.0
991,2022_11_19_16_02_08,Code,0.02,0.0,0.13,0.0,0.85,0.0
992,2022_11_19_16_02_08,Code,0.0,0.0,0.06,0.0,0.94,0.0
993,2022_11_19_16_02_09,Code,0.02,0.0,0.09,0.0,0.86,0.02
994,2022_11_19_16_02_10,Code,0.36,0.0,0.15,0.18,0.3,0.01
995,2022_11_19_16_02_10,Code,0.26,0.0,0.12,0.2,0.42,0.0
996,2022_11_19_16_02_12,Code,0.07,0.0,0.2,0.0,0.72,0.01
997,2022_11_19_16_02_12,Code,0.06,0.0,0.2,0.0,0.74,0.0
998,2022_11_19_16_02_13,Code,0.02,0.0,0.2,0.0,0.77,0.0
999,2022_11_19_16_02_13,Code,0.21,0.0,0.07,0.56,0.11,0.05
1000,2022_11_19_16_02_13,Code,0.11,0.0,0.14,0.37,0.3,0.07
1001,2022_11_19_16_02_14,Code,0.05,0.0,0.1,0.01,0.84,0.0
1002,2022_11_19_16_02_26,Code,0.22,0.0,0.07,0.18,0.52,0.0
1003,2022_11_19_16_02_26,Code,0.11,0.0,0.11,0.0,0.78,0.0
1004,2022_11_19_16_02_27,Code,0.0,0.0,0.07,0.0,0.93,0.0
1005,2022_11_19_16_02_28,Code,0.0,0.0,0.27,0.0,0.73,0.0
1006,2022_11_19_16_02_28,Code,0.07,0.0,0.07,0.07,0.8,0.0
1007,2022_11_19_16_02_28,Code,0.07,0.0,0.07,0.0,0.86,0.0
1008,2022_11_19_16_02_29,Code,0.12,0.0,0.12,0.51,0.25,0.0
1009,2022_11_19_16_02_29,Code,0.15,0.0,0.06,0.36,0.43,0.0
1010,2022_11_19_16_02_29,Code,0.13,0.0,0.16,0.2,0.51,0.0
1011,2022_11_19_16_02_30,Code,0.14,0.0,0.1,0.0,0.75,0.01
1012,2022_11_19_16_02_30,Code,0.2,0.0,0.23,0.06,0.51,0.0
1013,2022_11_19_16_02_31,Code,0.12,0.0,0.24,0.08,0.56,0.0
1014,2022_11_19_16_02_31,Code,0.18,0.0,0.03,0.6,0.17,0.01
1015,2022_11_19_16_02_31,Code,0.01,0.0,0.42,0.05,0.22,0.28
1016,2022_11_19_16_02_32,Code,0.03,0.0,0.39,0.0,0.45,0.13
1017,2022_11_19_16_02_32,Code,0.0,0.0,0.08,0.0,0.71,0.21
1018,2022_11_19_16_02_32,Code,0.05,0.0,0.15,0.01,0.69,0.1
1019,2022_11_19_16_02_32,Code,0.15,0.0,0.39,0.02,0.42,0.03
1020,2022_11_19_16_02_33,Code,0.22,0.0,0.37,0.0,0.36,0.05
1021,2022_11_19_16_02_33,Code,0.09,0.0,0.55,0.0,0.26,0.09
1022,2022_11_19_16_02_33,Code,0.04,0.0,0.51,0.0,0.36,0.09
1023,2022_11_19_16_02_34,Code,0.03,0.0,0.18,0.0,0.73,0.06
1024,2022_11_19_16_02_34,Code,0.04,0.0,0.16,0.04,0.68,0.08
1025,2022_11_19_16_02_34,Code,0.0,0.0,0.32,0.0,0.57,0.11
1026,2022_11_19_16_02_34,Code,0.04,0.0,0.17,0.0,0.3,0.48
1027,2022_11_19_16_02_35,Code,0.03,0.0,0.18,0.03,0.31,0.46
1028,2022_11_19_16_02_35,Code,0.04,0.0,0.24,0.02,0.28,0.41
1029,2022_11_19_16_02_35,Code,0.1,0.0,0.1,0.6,0.2,0.0
1030,2022_11_19_16_02_35,Code,0.12,0.0,0.06,0.0,0.82,0.0
1031,2022_11_19_16_02_36,Code,0.03,0.0,0.14,0.17,0.57,0.08
1032,2022_11_19_16_02_36,Code,0.08,0.0,0.23,0.15,0.54,0.0
1033,2022_11_19_16_02_36,Code,0.1,0.0,0.2,0.0,0.6,0.1
1034,2022_11_19_16_02_36,Code,0.22,0.0,0.22,0.11,0.44,0.0
1035,2022_11_19_16_02_37,Code,0.14,0.0,0.07,0.5,0.28,0.0
1036,2022_11_19_16_02_37,Code,0.08,0.0,0.15,0.12,0.62,0.04
1037,2022_11_19_16_02_37,Code,0.05,0.0,0.25,0.0,0.65,0.05
1038,2022_11_19_16_02_38,Code,0.07,0.0,0.28,0.07,0.5,0.07
1039,2022_11_19_16_02_38,Code,0.0,0.0,0.0,0.75,0.25,0.0
1040,2022_11_19_16_02_38,Code,0.0,0.0,0.0,0.6,0.2,0.2
1041,2022_11_19_16_02_38,Code,0.0,0.0,0.2,0.07,0.4,0.33
1042,2022_11_19_16_02_39,Code,0.05,0.0,0.14,0.09,0.5,0.23
1043,2022_11_19_16_02_39,Code,0.0,0.0,0.18,0.09,0.55,0.18
1044,2022_11_19_16_02_40,Code,0.25,0.0,0.12,0.06,0.5,0.06
1045,2022_11_19_16_02_40,Code,0.09,0.0,0.34,0.01,0.54,0.02
1046,2022_11_19_16_02_41,Code,0.25,0.0,0.07,0.17,0.51,0.0
1047,2022_11_19_16_02_41,Code,0.52,0.0,0.01,0.4,0.07,0.0
1048,2022_11_19_16_02_42,Code,0.25,0.0,0.08,0.25,0.42,0.0
1049,2022_11_19_16_02_42,Code,0.24,0.0,0.12,0.06,0.53,0.06
1050,2022_11_19_16_02_42,Code,0.02,0.0,0.17,0.0,0.81,0.0
1051,2022_11_19_16_02_42,Code,0.1,0.0,0.28,0.0,0.52,0.1
1052,2022_11_19_16_02_43,Code,0.0,0.0,0.17,0.5,0.17,0.17
1053,2022_11_19_16_02_43,Code,0.0,0.0,0.33,0.08,0.25,0.33
1054,2022_11_19_16_02_43,Code,0.03,0.0,0.17,0.03,0.7,0.07
1055,2022_11_19_16_02_44,Code,0.07,0.0,0.21,0.0,0.68,0.04
1056,2022_11_19_16_02_44,Code,0.07,0.0,0.37,0.02,0.5,0.02
1057,2022_11_19_16_02_44,Code,0.14,0.0,0.12,0.0,0.71,0.02
1058,2022_11_19_16_02_44,Code,0.03,0.0,0.3,0.03,0.62,0.03
1059,2022_11_19_16_02_45,Code,0.06,0.0,0.17,0.0,0.77,0.0
1060,2022_11_19_16_02_45,Code,0.05,0.0,0.53,0.02,0.38,0.02
1061,2022_11_19_16_02_45,Code,0.1,0.0,0.45,0.02,0.4,0.02
1062,2022_11_19_16_02_45,Code,0.11,0.0,0.3,0.13,0.38,0.08
1063,2022_11_19_16_02_46,Code,0.11,0.0,0.2,0.02,0.63,0.04
1064,2022_11_19_16_02_46,Code,0.26,0.0,0.15,0.07,0.5,0.02
1065,2022_11_19_16_02_46,Code,0.1,0.02,0.21,0.04,0.57,0.04
1066,2022_11_19_16_02_47,Code,0.07,0.0,0.15,0.0,0.75,0.02
1067,2022_11_19_16_02_47,Code,0.1,0.0,0.11,0.01,0.74,0.03
1068,2022_11_19_16_02_47,Code,0.16,0.0,0.11,0.03,0.69,0.01
1069,2022_11_19_16_02_47,Code,0.06,0.0,0.09,0.0,0.85,0.0
1070,2022_11_19_16_02_48,Code,0.12,0.0,0.12,0.0,0.77,0.0
1071,2022_11_19_16_02_48,Code,0.09,0.0,0.18,0.0,0.68,0.05
1072,2022_11_19_16_02_49,Code,0.02,0.0,0.09,0.0,0.9,0.0
1073,2022_11_19_16_02_49,Code,0.03,0.0,0.14,0.0,0.83,0.0
1074,2022_11_19_16_02_50,Code,0.06,0.0,0.13,0.0,0.8,0.01
1075,2022_11_19_16_02_50,Code,0.03,0.0,0.15,0.0,0.82,0.0
1076,2022_11_19_16_02_51,Code,0.12,0.0,0.1,0.0,0.79,0.0
1077,2022_11_19_16_02_51,Code,0.08,0.0,0.11,0.0,0.82,0.0
1078,2022_11_19_16_02_51,Code,0.07,0.01,0.26,0.0,0.65,0.01
1079,2022_11_19_16_02_52,Code,0.05,0.0,0.14,0.0,0.8,0.0
1080,2022_11_19_16_02_52,Code,0.13,0.0,0.2,0.0,0.65,0.02
1081,2022_11_19_16_02_53,Code,0.08,0.01,0.3,0.0,0.61,0.0
1082,2022_11_19_16_02_53,Code,0.03,0.0,0.19,0.0,0.78,0.0
1083,2022_11_19_16_02_53,Code,0.04,0.0,0.31,0.0,0.6,0.04
1084,2022_11_19_16_02_54,Code,0.04,0.0,0.08,0.0,0.88,0.0
1085,2022_11_19_16_02_54,Code,0.02,0.0,0.07,0.0,0.91,0.0
1086,2022_11_19_16_02_54,Code,0.03,0.0,0.13,0.0,0.85,0.0
1087,2022_11_19_16_02_55,Code,0.03,0.0,0.13,0.0,0.84,0.0
1088,2022_11_19_16_02_55,Code,0.02,0.0,0.19,0.0,0.76,0.02
1089,2022_11_19_16_02_55,Code,0.04,0.0,0.23,0.0,0.72,0.0
1090,2022_11_19_16_02_56,Code,0.11,0.0,0.12,0.0,0.77,0.0
1091,2022_11_19_16_02_56,Code,0.19,0.0,0.13,0.16,0.5,0.01
1092,2022_11_19_16_02_56,Code,0.08,0.0,0.12,0.0,0.8,0.0
1093,2022_11_19_16_02_57,Code,0.05,0.0,0.15,0.0,0.8,0.0
1094,2022_11_19_16_02_57,Code,0.04,0.0,0.12,0.04,0.81,0.0
1095,2022_11_19_16_02_57,Code,0.01,0.0,0.1,0.01,0.88,0.0
1096,2022_11_19_16_02_57,Code,0.04,0.0,0.18,0.0,0.77,0.02
1097,2022_11_19_16_02_58,Code,0.04,0.0,0.14,0.0,0.8,0.01
1098,2022_11_19_16_02_58,Code,0.08,0.0,0.04,0.0,0.88,0.0
1099,2022_11_19_16_02_58,Code,0.11,0.0,0.16,0.01,0.71,0.0
1100,2022_11_19_16_02_59,Code,0.07,0.0,0.1,0.0,0.83,0.0
1101,2022_11_19_16_02_59,Code,0.13,0.0,0.16,0.0,0.7,0.0
1102,2022_11_19_16_02_59,Code,0.0,0.0,0.25,0.0,0.5,0.25
1103,2022_11_19_16_03_00,Code,0.1,0.0,0.19,0.24,0.19,0.28
1104,2022_11_19_16_03_00,Code,0.31,0.0,0.13,0.19,0.31,0.06
1105,2022_11_19_16_03_01,Code,0.01,0.0,0.01,0.94,0.04,0.0
1106,2022_11_19_16_03_01,Code,0.2,0.0,0.12,0.22,0.47,0.0
1107,2022_11_19_16_03_01,Code,0.06,0.0,0.46,0.11,0.14,0.23
1108,2022_11_19_16_03_02,Code,0.16,0.0,0.51,0.03,0.16,0.14
1109,2022_11_19_16_03_02,Code,0.34,0.0,0.16,0.09,0.41,0.0
1110,2022_11_19_16_03_02,Code,0.49,0.0,0.28,0.01,0.17,0.03
1111,2022_11_19_16_03_02,Code,0.56,0.0,0.33,0.01,0.08,0.02
1112,2022_11_19_16_03_03,Code,0.53,0.0,0.25,0.08,0.11,0.03
1113,2022_11_19_16_03_03,Code,0.31,0.0,0.14,0.01,0.54,0.0
1114,2022_11_19_16_03_03,Code,0.9,0.0,0.04,0.0,0.05,0.01
1115,2022_11_19_16_03_04,Code,0.79,0.03,0.08,0.0,0.09,0.0
1116,2022_11_19_16_03_04,Code,0.72,0.01,0.15,0.0,0.11,0.0
1117,2022_11_19_16_03_04,Code,0.28,0.0,0.24,0.19,0.28,0.0
1118,2022_11_19_16_03_04,Code,0.89,0.01,0.03,0.0,0.07,0.0
1119,2022_11_19_16_03_05,Code,0.5,0.03,0.19,0.0,0.26,0.01
1120,2022_11_19_16_03_05,Code,0.3,0.01,0.36,0.1,0.21,0.03
1121,2022_11_19_16_03_05,Code,0.07,0.0,0.03,0.7,0.1,0.1
1122,2022_11_19_16_03_06,Code,0.24,0.0,0.12,0.06,0.53,0.06
1123,2022_11_19_16_03_06,Code,0.03,0.0,0.22,0.03,0.69,0.03
1124,2022_11_19_16_03_08,Code,0.2,0.0,0.04,0.54,0.22,0.0
1125,2022_11_19_16_03_09,Code,0.42,0.0,0.07,0.14,0.35,0.01
1126,2022_11_19_16_03_10,Code,0.18,0.0,0.11,0.13,0.55,0.04
1127,2022_11_19_16_03_10,Code,0.08,0.0,0.14,0.17,0.59,0.02
1128,2022_11_19_16_03_10,Code,0.04,0.0,0.12,0.17,0.66,0.0
1129,2022_11_19_16_03_11,Code,0.03,0.0,0.14,0.03,0.15,0.66
1130,2022_11_19_16_03_12,Code,0.1,0.0,0.08,0.32,0.44,0.06
1131,2022_11_19_16_03_12,Code,0.04,0.0,0.12,0.28,0.54,0.02
1132,2022_11_19_16_03_13,Code,0.02,0.0,0.07,0.1,0.06,0.74
1133,2022_11_19_16_03_13,Code,0.05,0.0,0.23,0.05,0.62,0.06
1134,2022_11_19_16_03_13,Code,0.02,0.0,0.19,0.17,0.52,0.1
1135,2022_11_19_16_03_15,Code,0.43,0.0,0.09,0.01,0.35,0.12
1136,2022_11_19_16_03_17,Code,0.36,0.0,0.44,0.02,0.13,0.04
1137,2022_11_19_16_03_17,Code,0.24,0.0,0.24,0.08,0.4,0.04
1138,2022_11_19_16_03_18,Code,0.25,0.0,0.25,0.04,0.46,0.0
1139,2022_11_19_16_03_18,Code,0.07,0.0,0.06,0.05,0.81,0.0
1140,2022_11_19_16_03_18,Code,0.33,0.0,0.07,0.04,0.56,0.0
1141,2022_11_19_16_03_19,Code,0.21,0.0,0.12,0.04,0.63,0.0
1142,2022_11_19_16_03_19,Code,0.1,0.0,0.22,0.03,0.42,0.22
1143,2022_11_19_16_03_19,Code,0.04,0.0,0.22,0.0,0.73,0.01
1144,2022_11_19_16_03_19,Code,0.12,0.0,0.37,0.0,0.2,0.32
1145,2022_11_19_16_03_20,Code,0.43,0.0,0.06,0.06,0.46,0.0
1146,2022_11_19_16_03_20,Code,0.17,0.0,0.24,0.03,0.48,0.07
1147,2022_11_19_16_03_20,Code,0.14,0.0,0.21,0.01,0.53,0.1
1148,2022_11_19_16_03_21,Code,0.17,0.0,0.04,0.0,0.79,0.0
1149,2022_11_19_16_03_21,Code,0.17,0.0,0.08,0.03,0.73,0.0
1150,2022_11_19_16_03_21,Code,0.11,0.0,0.33,0.04,0.49,0.02
1151,2022_11_19_16_03_21,Code,0.28,0.0,0.15,0.0,0.54,0.01
1152,2022_11_19_16_03_22,Code,0.47,0.0,0.13,0.02,0.37,0.02
1153,2022_11_19_16_03_22,Code,0.11,0.0,0.23,0.0,0.66,0.0
1154,2022_11_19_16_03_23,Code,0.21,0.0,0.25,0.21,0.31,0.02
1155,2022_11_19_16_03_25,Code,0.12,0.0,0.18,0.01,0.68,0.0
1156,2022_11_19_16_03_26,Code,0.2,0.0,0.16,0.02,0.61,0.0
1157,2022_11_19_16_03_26,Code,0.18,0.0,0.24,0.02,0.56,0.0
1158,2022_11_19_16_03_26,Code,0.26,0.0,0.19,0.02,0.53,0.0
1159,2022_11_19_16_03_27,Code,0.45,0.0,0.1,0.0,0.45,0.0
1160,2022_11_19_16_03_27,Code,0.46,0.0,0.17,0.01,0.36,0.0
1161,2022_11_19_16_03_28,Code,0.18,0.0,0.08,0.02,0.73,0.0
1162,2022_11_19_16_03_30,Code,0.39,0.0,0.12,0.0,0.49,0.0
1163,2022_11_19_16_03_30,Code,0.44,0.0,0.1,0.0,0.46,0.0
1164,2022_11_19_16_03_31,Code,0.18,0.01,0.59,0.0,0.18,0.05
1165,2022_11_19_16_03_31,Code,0.25,0.0,0.53,0.0,0.17,0.05
1166,2022_11_19_16_03_31,Code,0.31,0.0,0.47,0.0,0.18,0.04
1167,2022_11_19_16_03_31,Code,0.23,0.0,0.54,0.0,0.22,0.0
1168,2022_11_19_16_03_32,Code,0.07,0.0,0.04,0.0,0.89,0.0
1169,2022_11_19_16_03_32,Code,0.18,0.01,0.06,0.03,0.71,0.0
1170,2022_11_19_16_03_32,Code,0.28,0.0,0.15,0.03,0.54,0.0
1171,2022_11_19_16_03_33,Code,0.34,0.0,0.22,0.0,0.41,0.02
1172,2022_11_19_16_03_33,Code,0.41,0.0,0.06,0.02,0.51,0.0
1173,2022_11_19_16_03_34,Code,0.31,0.0,0.13,0.18,0.34,0.03
1174,2022_11_19_16_03_35,Microsoft Edge,0.1,0.0,0.04,0.21,0.65,0.0
1175,2022_11_19_16_03_35,Microsoft Edge,0.24,0.0,0.18,0.14,0.44,0.0
1176,2022_11_19_16_03_36,Microsoft Edge,0.3,0.0,0.17,0.2,0.31,0.02
1177,2022_11_19_16_03_36,Microsoft Edge,0.11,0.0,0.08,0.15,0.66,0.0
1178,2022_11_19_16_03_37,Microsoft Edge,0.11,0.0,0.06,0.1,0.73,0.0
1179,2022_11_19_16_03_37,Microsoft Edge,0.2,0.0,0.2,0.2,0.38,0.02
1180,2022_11_19_16_03_38,Microsoft Edge,0.39,0.0,0.1,0.0,0.52,0.0
1181,2022_11_19_16_03_39,Microsoft Edge,0.37,0.0,0.21,0.0,0.41,0.0
1182,2022_11_19_16_03_39,Microsoft Edge,0.07,0.0,0.14,0.0,0.77,0.01
1183,2022_11_19_16_03_39,Microsoft Edge,0.27,0.0,0.17,0.0,0.54,0.02
1184,2022_11_19_16_03_39,Microsoft Edge,0.33,0.0,0.19,0.02,0.45,0.02
1185,2022_11_19_16_03_40,Microsoft Edge,0.3,0.0,0.11,0.04,0.52,0.04
1186,2022_11_19_16_03_40,Microsoft Edge,0.27,0.0,0.2,0.02,0.46,0.05
1187,2022_11_19_16_03_40,Microsoft Edge,0.34,0.0,0.1,0.0,0.56,0.0
1188,2022_11_19_16_03_41,Microsoft Edge,0.32,0.01,0.16,0.03,0.46,0.01
1189,2022_11_19_16_03_41,Microsoft Edge,0.1,0.0,0.1,0.0,0.8,0.0
1190,2022_11_19_16_03_41,Microsoft Edge,0.22,0.0,0.11,0.0,0.56,0.11
1191,2022_11_19_16_03_41,Microsoft Edge,0.07,0.0,0.16,0.02,0.75,0.0
1192,2022_11_19_16_03_42,Microsoft Edge,0.1,0.0,0.16,0.01,0.72,0.0
1193,2022_11_19_16_03_42,Microsoft Edge,0.18,0.0,0.28,0.03,0.49,0.03
1194,2022_11_19_16_03_42,Microsoft Edge,0.23,0.0,0.16,0.0,0.61,0.0
1195,2022_11_19_16_03_42,Microsoft Edge,0.19,0.0,0.08,0.0,0.73,0.0
1196,2022_11_19_16_03_43,Microsoft Edge,0.2,0.0,0.07,0.01,0.71,0.0
1197,2022_11_19_16_03_43,Microsoft Edge,0.11,0.0,0.17,0.01,0.7,0.0
1198,2022_11_19_16_03_44,Microsoft Edge,0.15,0.0,0.17,0.02,0.67,0.0
1199,2022_11_19_16_03_44,Microsoft Edge,0.13,0.0,0.23,0.0,0.62,0.02
1200,2022_11_19_16_03_44,Microsoft Edge,0.11,0.0,0.26,0.0,0.6,0.03
1201,2022_11_19_16_03_44,Microsoft Edge,0.03,0.0,0.42,0.0,0.54,0.01
1202,2022_11_19_16_03_45,Microsoft Edge,0.02,0.0,0.26,0.0,0.7,0.02
1203,2022_11_19_16_03_45,Microsoft Edge,0.0,0.0,0.28,0.0,0.63,0.08
1204,2022_11_19_16_03_45,Microsoft Edge,0.07,0.0,0.32,0.0,0.56,0.04
1205,2022_11_19_16_03_45,Microsoft Edge,0.11,0.0,0.16,0.02,0.44,0.27
1206,2022_11_19_16_03_46,Microsoft Edge,0.06,0.0,0.23,0.02,0.64,0.04
1207,2022_11_19_16_03_46,Microsoft Edge,0.05,0.02,0.21,0.0,0.68,0.04
1208,2022_11_19_16_03_46,Microsoft Edge,0.0,0.0,0.09,0.0,0.91,0.0
1209,2022_11_19_16_03_46,Microsoft Edge,0.0,0.0,0.5,0.0,0.45,0.05
1210,2022_11_19_16_03_47,Microsoft Edge,0.0,0.0,0.21,0.05,0.68,0.05
1211,2022_11_19_16_03_47,Microsoft Edge,0.07,0.0,0.21,0.0,0.71,0.0
1212,2022_11_19_16_03_50,Code,0.16,0.0,0.05,0.2,0.56,0.01
1213,2022_11_19_16_03_51,Code,0.1,0.0,0.17,0.0,0.71,0.02
1214,2022_11_19_16_03_51,Code,0.24,0.0,0.15,0.0,0.56,0.06
1215,2022_11_19_16_03_51,Code,0.27,0.0,0.24,0.0,0.39,0.09
1216,2022_11_19_16_03_52,Code,0.09,0.0,0.17,0.02,0.61,0.11
1217,2022_11_19_16_03_52,Code,0.18,0.0,0.13,0.03,0.47,0.18
1218,2022_11_19_16_03_52,Code,0.28,0.0,0.14,0.02,0.41,0.14
1219,2022_11_19_16_03_53,Code,0.16,0.0,0.07,0.0,0.75,0.01
1220,2022_11_19_16_03_53,Code,0.33,0.0,0.13,0.05,0.4,0.08
1221,2022_11_19_16_03_54,Code,0.09,0.0,0.3,0.19,0.32,0.11
1222,2022_11_19_16_03_54,Code,0.07,0.0,0.26,0.02,0.62,0.03
1223,2022_11_19_16_03_54,Code,0.18,0.0,0.34,0.0,0.39,0.08
1224,2022_11_19_16_03_55,Code,0.08,0.0,0.34,0.0,0.53,0.04
1225,2022_11_19_16_03_55,Code,0.07,0.01,0.23,0.0,0.47,0.22
1226,2022_11_19_16_03_55,Code,0.17,0.0,0.37,0.0,0.45,0.01
1227,2022_11_19_16_03_55,Code,0.38,0.0,0.14,0.03,0.44,0.0
1228,2022_11_19_16_03_56,Code,0.28,0.0,0.02,0.42,0.27,0.0
1229,2022_11_19_16_03_56,Code,0.3,0.0,0.3,0.03,0.3,0.08
1230,2022_11_19_16_03_57,Code,0.03,0.0,0.52,0.0,0.23,0.22
1231,2022_11_19_16_03_57,Code,0.45,0.0,0.15,0.02,0.07,0.3
1232,2022_11_19_16_03_57,Code,0.28,0.0,0.24,0.02,0.24,0.22
1233,2022_11_19_16_03_58,Code,0.45,0.0,0.09,0.22,0.25,0.0
1234,2022_11_19_16_04_04,Code,0.28,0.0,0.2,0.04,0.44,0.04
1235,2022_11_19_16_04_04,Code,0.22,0.0,0.21,0.02,0.52,0.03
1236,2022_11_19_16_04_06,Code,0.18,0.0,0.15,0.0,0.67,0.0
1237,2022_11_19_16_04_06,Code,0.21,0.0,0.24,0.09,0.45,0.0
1238,2022_11_19_16_04_07,Code,0.47,0.0,0.19,0.0,0.34,0.0
1239,2022_11_19_16_04_07,Code,0.49,0.02,0.26,0.0,0.2,0.02
1240,2022_11_19_16_04_09,Code,0.61,0.0,0.09,0.02,0.23,0.05
1241,2022_11_19_16_04_09,Code,0.18,0.0,0.18,0.0,0.6,0.04
1242,2022_11_19_16_04_09,Code,0.3,0.0,0.34,0.0,0.36,0.0
1243,2022_11_19_16_04_13,Code,0.23,0.0,0.12,0.2,0.42,0.02
1244,2022_11_19_16_04_16,Code,0.13,0.0,0.38,0.0,0.45,0.04
1245,2022_11_19_16_04_16,Code,0.28,0.0,0.25,0.02,0.26,0.2
1246,2022_11_19_16_04_17,Code,0.05,0.0,0.13,0.02,0.77,0.03
1247,2022_11_19_16_04_18,Code,0.01,0.0,0.07,0.0,0.9,0.01
1248,2022_11_19_16_04_18,Code,0.03,0.0,0.21,0.24,0.21,0.3
1249,2022_11_19_16_04_18,Code,0.04,0.0,0.26,0.09,0.32,0.3
1250,2022_11_19_16_04_18,Code,0.17,0.0,0.05,0.4,0.12,0.26
1251,2022_11_19_16_04_19,Code,0.54,0.0,0.21,0.01,0.17,0.07
1252,2022_11_19_16_04_20,Code,0.08,0.0,0.27,0.0,0.57,0.07
1253,2022_11_19_16_04_20,Code,0.02,0.0,0.3,0.0,0.43,0.25
1254,2022_11_19_16_04_20,Code,0.0,0.0,0.14,0.0,0.71,0.14
1255,2022_11_19_16_04_21,Code,0.0,0.0,0.12,0.0,0.88,0.0
1256,2022_11_19_16_04_21,Code,0.0,0.0,0.23,0.0,0.7,0.06
1257,2022_11_19_16_04_21,Code,0.0,0.0,0.11,0.11,0.11,0.67
1258,2022_11_19_16_04_21,Code,0.1,0.0,0.1,0.1,0.1,0.6
1259,2022_11_19_16_04_22,Code,0.02,0.0,0.03,0.05,0.05,0.86
1260,2022_11_19_16_04_22,Code,0.02,0.0,0.23,0.02,0.15,0.57
1261,2022_11_19_16_04_22,Code,0.07,0.01,0.16,0.0,0.71,0.06
1262,2022_11_19_16_04_22,Code,0.1,0.01,0.41,0.0,0.33,0.15
1263,2022_11_19_16_04_23,Code,0.18,0.0,0.45,0.0,0.27,0.09
1264,2022_11_19_16_04_23,Code,0.05,0.0,0.14,0.14,0.59,0.09
1265,2022_11_19_16_04_24,Code,0.04,0.0,0.33,0.0,0.48,0.15
1266,2022_11_19_16_04_24,Code,0.12,0.0,0.12,0.28,0.41,0.06
1267,2022_11_19_16_04_24,Code,0.06,0.0,0.17,0.0,0.67,0.11
1268,2022_11_19_16_04_24,Code,0.05,0.0,0.19,0.0,0.52,0.24
1269,2022_11_19_16_04_25,Code,0.04,0.0,0.15,0.0,0.7,0.11
1270,2022_11_19_16_04_25,Code,0.04,0.0,0.25,0.04,0.32,0.36
1271,2022_11_19_16_04_25,Code,0.05,0.0,0.07,0.07,0.06,0.76
1272,2022_11_19_16_04_25,Code,0.15,0.0,0.21,0.08,0.09,0.47
1273,2022_11_19_16_04_26,Code,0.18,0.0,0.3,0.05,0.11,0.35
1274,2022_11_19_16_04_26,Code,0.09,0.0,0.21,0.01,0.27,0.41
1275,2022_11_19_16_04_27,Code,0.07,0.0,0.48,0.01,0.06,0.38
1276,2022_11_19_16_04_27,Code,0.03,0.0,0.08,0.03,0.03,0.83
1277,2022_11_19_16_04_27,Code,0.02,0.0,0.18,0.02,0.07,0.7
1278,2022_11_19_16_04_28,Code,0.07,0.0,0.24,0.02,0.67,0.0
1279,2022_11_19_16_04_28,Code,0.11,0.0,0.08,0.05,0.75,0.02
1280,2022_11_19_16_04_28,Code,0.23,0.0,0.06,0.02,0.69,0.0
1281,2022_11_19_16_04_31,Code,0.2,0.0,0.2,0.12,0.48,0.0
1282,2022_11_19_16_04_33,Code,0.28,0.0,0.11,0.14,0.41,0.06
1283,2022_11_19_16_04_33,Code,0.23,0.0,0.11,0.23,0.39,0.03
1284,2022_11_19_16_04_34,Code,0.16,0.0,0.13,0.24,0.42,0.05
1285,2022_11_19_16_04_34,Code,0.21,0.0,0.23,0.23,0.28,0.05
1286,2022_11_19_16_04_34,Code,0.33,0.0,0.12,0.19,0.34,0.01
1287,2022_11_19_16_04_35,Code,0.28,0.0,0.09,0.2,0.42,0.0
1288,2022_11_19_16_04_36,Code,0.06,0.0,0.3,0.0,0.64,0.0
1289,2022_11_19_16_04_36,Code,0.16,0.0,0.04,0.24,0.56,0.0
1290,2022_11_19_16_04_36,Code,0.03,0.0,0.11,0.0,0.86,0.0
